,收盘,开盘,高,低,交易量
2019/7/31,2932.51,2944.4,2944.4,2926.49,14.11
2019/8/1,2908.77,2920.85,2927.34,2901.75,14.24
2019/8/2,2867.84,2861.33,2872.47,2851.44,18.49
2019/8/5,2821.5,2854.58,2863.69,2821.5,16.74
2019/8/6,2777.56,2776.99,2787.42,2733.92,23.11
2019/8/7,2768.68,2789.02,2792.69,2768.68,15.77
2019/8/8,2794.55,2784.18,2799.69,2782.24,14.95
2019/8/9,2774.75,2805.59,2808.33,2770.48,14.82
2019/8/12,2814.99,2781.98,2814.99,2776.62,13.16
2019/8/13,2797.26,2798.05,2802.04,2790.61,13.09
2019/8/14,2808.91,2824.49,2829.89,2807.72,14.4
2019/8/15,2815.8,2762.34,2815.9,2756.83,15.28
2019/8/16,2823.82,2817.57,2840.32,2811.8,14.86
2019/8/19,2883.1,2835.52,2883.1,2829.85,21.45
2019/8/20,2880,2879.08,2892.08,2875,18.97
2019/8/21,2880.33,2875.47,2885.59,2872.56,15.9
2019/8/22,2883.44,2887.66,2888.5,2867.55,14.92
2019/8/23,2897.43,2885.15,2902.46,2878.74,15.92
2019/8/26,2863.57,2851.02,2870.49,2849.24,16.99
2019/8/27,2902.19,2879.52,2919.64,2879.41,20.81
2019/8/28,2893.76,2901.63,2905.44,2887.01,18.31
2019/8/29,2890.92,2896,2898.6,2878.59,17.86
2019/8/30,2886.24,2907.38,2914.58,2874.1,19.4
2019/9/2,2924.11,2886.94,2928.48,2883.68,20.28
2019/9/3,2930.15,2925.94,2930.15,2915.2,18.9
2019/9/4,2957.41,2927.75,2957.41,2925.88,22.55
2019/9/5,2985.86,2972.66,3015.84,2972.66,30.54
2019/9/6,2999.6,2996.62,2999.94,2981.6,21.68
2019/9/9,3024.74,3023.78,3026.24,3005.69,24.34
2019/9/10,3021.2,3027.41,3027.41,3005.38,24
2019/9/11,3008.81,3029.93,3030.56,3004.22,22.98
2019/9/12,3031.24,3016.63,3033.47,3005.19,19.7
2019/9/16,3030.75,3041.92,3042.93,3020.05,22.19
2019/9/17,2978.12,3023.71,3023.71,2970.57,22.33
2019/9/18,2985.66,2984.08,2996.4,2982.4,16.8
2019/9/19,2999.28,2992.92,2999.28,2975.4,16.27
2019/9/20,3006.45,3004.81,3011.34,2996.19,18.21
2019/9/23,2977.08,2998.4,2998.4,2960.83,16.81
2019/9/24,2985.34,2979.48,3002.9,2973.76,16.39
2019/9/25,2955.43,2977.67,2977.67,2955.43,16.85
2019/9/26,2929.09,2964.48,2970.04,2928.26,18.89
2019/9/27,2932.17,2929.49,2939.08,2920.93,13.29
2019/9/30,2905.19,2927.92,2936.48,2905.19,11.66
2019/10/8,2913.57,2905.76,2933.02,2905.76,12.55
2019/10/9,2924.86,2902.08,2924.86,2891.54,13.04
2019/10/10,2947.71,2923.71,2949.24,2918.23,13.42
2019/10/11,2973.66,2954.82,2980.79,2943.01,16.12
2019/10/14,3007.88,2993.96,3026.38,2989.81,20.86
2019/10/15,2991.05,3005.66,3005.66,2986.3,15.54
2019/10/16,2978.71,2992.61,3010.42,2975.92,14.99
2019/10/17,2977.33,2979.99,2986.72,2969.57,12.25
2019/10/18,2938.14,2982.34,2987.2,2933.24,15
2019/10/21,2939.62,2933.9,2940.32,2917.69,13.25
2019/10/22,2954.38,2945.6,2954.64,2934.39,11.75
2019/10/23,2941.62,2952.97,2957.3,2934.63,12.38
2019/10/24,2940.92,2944.01,2953.04,2927.06,12.65
2019/10/25,2954.93,2940.47,2958.24,2920.52,13.69
2019/10/28,2980.05,2958.69,2980.13,2956.96,17.37
2019/10/29,2954.18,2979.04,2979.04,2954.18,16.61
2019/10/30,2939.32,2949.46,2953.3,2934.83,15.88
2019/10/31,2929.06,2944.84,2946.75,2923.52,16.16
2019/11/1,2958.2,2924.34,2959.83,2917.15,15.99
2019/11/4,2975.49,2964.58,2983.06,2964.58,16.72
2019/11/5,2991.56,2977.7,3008.31,2968.03,17.99
2019/11/6,2978.6,2992.04,2995.56,2969.72,16.53
2019/11/7,2978.71,2978.15,2988.95,2969.12,13.7
2019/11/8,2964.18,2993.98,2998.76,2962.84,14.97
2019/11/11,2909.97,2949.96,2949.96,2906.77,15.79
2019/11/12,2914.82,2913,2918.3,2891.51,12.97
2019/11/13,2905.24,2913.02,2913.86,2893.97,12.98
2019/11/14,2909.87,2907.74,2917.37,2899.62,12.91
2019/11/15,2891.34,2911.35,2917.83,2891.2,13.55
2019/11/18,2909.2,2889.55,2911.38,2884.09,12.44
2019/11/19,2933.99,2904.28,2933.99,2902.86,13.54
2019/11/20,2911.05,2928.11,2930.49,2907.42,13.74
2019/11/21,2903.64,2902.55,2910.36,2891.53,12.35
2019/11/22,2885.29,2906.24,2925.02,2873.99,15.86
2019/11/25,2906.17,2885.61,2906.61,2880.65,17.86
2019/11/26,2907.06,2912.52,2915.04,2897.93,17
2019/11/27,2903.19,2905.4,2914.49,2893.42,13.39
2019/11/28,2889.69,2902.36,2909.84,2883.43,11.95
2019/11/29,2871.98,2885.97,2892.39,2858.58,12.26
2019/12/2,2875.81,2874.45,2888.89,2870.24,12.88
2019/12/3,2884.7,2869.88,2884.86,2857.32,12.38
2019/12/4,2878.12,2876.91,2882.5,2869.42,12.55
2019/12/5,2899.47,2886.52,2902,2885.08,14.32
2019/12/6,2912.01,2902.28,2912.01,2894.75,13.41
2019/12/9,2914.48,2914.46,2919.59,2905.25,16.08
2019/12/10,2917.32,2908.94,2919.2,2902.79,17.01
2019/12/11,2924.42,2922.6,2928.26,2915,16.55
2019/12/12,2915.7,2926.34,2926.34,2913.48,15.18
2019/12/13,2967.68,2937.78,2969.98,2935.85,21.2
2019/12/16,2984.39,2970.97,2984.64,2958.71,21.19
2019/12/17,3022.42,2985.26,3039.38,2982.5,29.3
2019/12/18,3017.04,3021.47,3033.23,3011.72,24.41
2019/12/19,3017.07,3017.15,3021.42,3007.99,20.86
2019/12/20,3004.94,3019.64,3027.48,3002.26,21.51
2019/12/23,2962.75,2999.04,3009.34,2960.43,20.57
2019/12/24,2982.68,2965.83,2983.82,2960.68,16.3
2019/12/25,2981.88,2980.43,2988.29,2970.66,17.57
2019/12/26,3007.35,2981.25,3007.35,2980.4,18.24
2019/12/27,3005.04,3006.85,3036.11,3003.63,24.71
2019/12/30,3040.02,2998.17,3041.4,2983.34,24.81
2019/12/31,3050.12,3036.39,3051.68,3030.51,21.74
2020/1/2,3085.2,3066.34,3098.1,3066.34,29.25
2020/1/3,3083.79,3089.02,3093.82,3074.52,26.15
2020/1/6,3083.41,3070.91,3107.2,3065.31,31.26
2020/1/7,3104.8,3085.49,3105.45,3084.33,27.66
2020/1/8,3066.89,3094.24,3094.24,3059.13,29.79
2020/1/9,3094.88,3082.64,3097.33,3080.13,24.34
2020/1/10,3092.29,3102.29,3105.22,3081.4,21.04
2020/1/13,3115.57,3091.49,3115.57,3075.38,21.06
2020/1/14,3106.82,3120.67,3127.17,3105.6,23
2020/1/15,3090.04,3103.17,3107.94,3082.04,20.23
2020/1/16,3074.08,3095.73,3096.37,3070.88,20.34
2020/1/17,3075.5,3081.46,3091.95,3067.25,19.03
2020/1/20,3095.79,3082.11,3096.31,3070.48,21.05
2020/1/21,3052.14,3085.79,3085.79,3051.23,23.48
2020/1/22,3060.75,3038.49,3069.25,3006.27,22.39
2020/1/23,2976.53,3037.95,3045.04,2955.35,27.28
2020/2/3,2746.61,2716.7,2766.58,2716.7,21.59
2020/2/4,2783.29,2685.27,2786.16,2685.27,36.4
2020/2/5,2818.09,2792.37,2842.74,2778.86,30.98
2020/2/6,2866.51,2826.89,2876.59,2807.61,31.64
2020/2/7,2875.96,2858.93,2875.96,2838.77,30.95
2020/2/10,2890.49,2860.5,2891.85,2851.05,29.49
2020/2/11,2901.67,2894.54,2913.82,2882.24,26.92
2020/2/12,2926.9,2895.56,2926.9,2892.42,24.87
2020/2/13,2906.07,2927.14,2935.41,2901.24,27.48
2020/2/14,2917.01,2899.87,2926.94,2899.57,25.07
2020/2/17,2983.62,2924.99,2983.64,2924.99,31.32
2020/2/18,2984.97,2981.41,2990.6,2960.78,31.17
2020/2/19,2975.4,2979.52,2998.27,2971.82,31.51
2020/2/20,3030.15,2981.88,3031.37,2968.45,34.57
2020/2/21,3039.67,3022.25,3058.9,3020.14,36.46
2020/2/24,3031.23,3027.89,3042.18,3007.36,37.04
2020/2/25,3013.05,2982.07,3016.95,2943.72,44.16
2020/2/26,2987.93,2978.42,3028.78,2974.94,46.9
2020/2/27,2991.33,2992.49,3009.46,2980.48,35.05
2020/2/28,2880.3,2924.64,2948.13,2878.54,40.12
2020/3/2,2970.93,2899.31,2982.51,2899.31,36.73
2020/3/3,2992.9,3006.89,3026.84,2976.62,41.01
2020/3/4,3011.67,2981.81,3012,2974.36,35.33
2020/3/5,3071.68,3036.15,3074.26,3022.93,44.54
2020/3/6,3034.51,3039.94,3052.44,3029.46,36.21
2020/3/9,2943.29,2987.18,2989.21,2940.71,41.46
2020/3/10,2996.76,2918.93,3000.3,2904.8,39.33
2020/3/11,2968.52,3001.76,3010.03,2968.52,35.25
2020/3/12,2923.49,2936.02,2944.47,2906.28,30.78
2020/3/13,2887.43,2804.23,2910.88,2799.98,36.64
2020/3/16,2789.25,2897.3,2898.03,2784.66,35.19
2020/3/17,2779.64,2796.28,2826.91,2715.22,30.61
2020/3/18,2728.76,2792.32,2815.87,2728.76,29.12
2020/3/19,2702.13,2719.41,2736.82,2646.8,30.23
2020/3/20,2745.62,2727.02,2751.9,2702.49,25.2
2020/3/23,2660.17,2677.59,2703.33,2656.5,24.98
2020/3/24,2722.44,2703.02,2723.41,2667.13,25.7
2020/3/25,2781.59,2775.3,2788.64,2757.8,27.31
2020/3/26,2764.91,2761.9,2788.5,2753.43,23.41
2020/3/27,2772.2,2792.98,2805.55,2771.76,24.08
2020/3/30,2747.21,2739.72,2759.1,2723.05,23.97
2020/3/31,2750.3,2767.31,2771.17,2743.12,21.86
2020/4/1,2734.52,2743.54,2773.36,2731.08,21.73
2020/4/2,2780.64,2720.23,2780.64,2719.9,21.79
2020/4/3,2763.99,2773.58,2780.59,2754.07,20.08
2020/4/7,2820.76,2806.97,2823.28,2801.84,27.02
2020/4/8,2815.37,2805.92,2823.21,2800.3,24.35
2020/4/9,2825.9,2825.84,2832.4,2820.43,23.82
2020/4/10,2796.63,2827.19,2833.01,2789.98,23.35
2020/4/13,2783.05,2784.6,2792.89,2774.08,17.71
2020/4/14,2827.28,2794.8,2827.3,2789.43,20.27
2020/4/15,2811.17,2826.66,2829.75,2808.7,20.56
2020/4/16,2819.94,2798.43,2823.34,2796.84,20.3
2020/4/17,2838.49,2835.56,2854.96,2830.02,24.57
2020/4/20,2852.55,2840.41,2852.99,2833.26,21.18
2020/4/21,2827.01,2842.24,2842.24,2808.02,23.32
2020/4/22,2843.98,2814.07,2843.98,2808.48,21.73
2020/4/23,2838.5,2850.51,2853.64,2835.9,24.88
2020/4/24,2808.53,2834.94,2834.94,2802.5,23.52
2020/4/27,2815.49,2812.24,2832.67,2802.96,21.01
2020/4/28,2810.02,2819.99,2821.75,2758.25,25.39
2020/4/29,2822.44,2801.38,2831.76,2800.74,20.21
2020/4/30,2860.08,2832.38,2865.59,2832.38,24.25
2020/5/6,2878.14,2831.63,2879.26,2830.65,24.98
2020/5/7,2871.52,2876.47,2882.02,2864.58,22.67
2020/5/8,2895.34,2882.71,2903.8,2879.2,22.68
2020/5/11,2894.8,2901.57,2914.28,2884.38,22.51
2020/5/12,2891.56,2894.62,2897.9,2871.23,19.71
2020/5/13,2898.05,2882.96,2900.26,2875.54,18.51
2020/5/14,2870.34,2887.06,2887.06,2869.18,19.78
2020/5/15,2868.46,2880.71,2884.22,2863.37,18.9
2020/5/18,2875.42,2872.52,2889.98,2862.27,22.6
2020/5/19,2898.58,2897.69,2900.22,2887.58,19.72
2020/5/20,2883.74,2896.47,2896.47,2876.18,21.05
2020/5/21,2867.92,2890.72,2891.52,2864.21,20.35
2020/5/22,2813.77,2863.05,2863.05,2808.02,20.91
2020/5/25,2817.97,2816.24,2821.5,2802.47,17.29
2020/5/26,2846.55,2827.9,2848.34,2825.9,17.46
2020/5/27,2836.8,2847.32,2849,2831.93,19.81
2020/5/28,2846.22,2838.21,2861.92,2820.15,20.75
2020/5/29,2852.35,2835.58,2855.38,2829.63,20.68
2020/6/1,2915.43,2871.96,2917.15,2871.96,26.02
2020/6/2,2921.4,2916.32,2926.36,2909.13,25.61
2020/6/3,2923.37,2930.39,2942.76,2922.66,25.57
2020/6/4,2919.25,2931.84,2932.97,2910.75,22.66
2020/6/5,2930.8,2923.19,2930.8,2909.12,21.74
2020/6/8,2937.77,2941.98,2950.07,2934.21,23.11
2020/6/9,2956.11,2939.54,2957.12,2932.94,20.9
2020/6/10,2943.75,2951.28,2951.33,2934.84,20.79
2020/6/11,2920.9,2939.79,2952.65,2912.19,23.37
2020/6/12,2919.74,2876.8,2930.25,2872.62,23.6
2020/6/15,2890.03,2908.28,2922.54,2890.03,24.32
2020/6/16,2931.75,2912.83,2931.78,2909.13,22.33
2020/6/17,2935.87,2932.67,2936.62,2919.04,23.47
2020/6/18,2939.32,2929.88,2942.9,2920.11,25.87
2020/6/19,2967.63,2938.79,2973.32,2935.82,26.43
2020/6/22,2965.27,2966.9,2983.44,2959.03,26.79
2020/6/23,2970.62,2960.89,2972.4,2949.85,22.52
2020/6/24,2979.55,2972.98,2982.94,2971.22,21.32
2020/6/29,2961.52,2973.08,2977.91,2951.77,22.06
2020/6/30,2984.67,2965.11,2990.83,2965.11,21.5
2020/7/1,3025.98,2991.18,3026.19,2984.98,27.33
2020/7/2,3090.57,3023.72,3092.44,3021.67,39.11
2020/7/3,3152.81,3104,3152.81,3104,45.88
2020/7/6,3332.88,3187.84,3337.27,3187.84,64.39
2020/7/7,3345.34,3380.95,3407.08,3336.24,65.78
2020/7/8,3403.44,3337.55,3421.53,3327.71,58.71
2020/7/9,3450.59,3403.48,3456.97,3393.64,62
2020/7/10,3383.32,3418.93,3433.11,3372.51,55.61
2020/7/13,3443.29,3379.39,3458.79,3369.04,55.8
2020/7/14,3414.62,3435.02,3451.22,3366.08,54.32
2020/7/15,3361.3,3422.08,3432.45,3345.75,49.2
2020/7/16,3210.1,3356.36,3373.53,3209.73,49.06
2020/7/17,3214.13,3214.4,3252.78,3181.27,35.97
2020/7/20,3314.15,3243.91,3314.15,3220.68,41.86
2020/7/21,3320.89,3330.55,3336.68,3300.57,35.93
2020/7/22,3333.16,3315.18,3381.98,3311.79,39.33
2020/7/23,3325.11,3306.15,3336.3,3257.83,40.7
2020/7/24,3196.77,3310.65,3319.13,3184.96,42.71
2020/7/27,3205.23,3210.39,3221.98,3174.66,29.93
2020/7/28,3227.96,3226.13,3245.3,3208.49,28.94
2020/7/29,3294.55,3221.99,3294.55,3209.99,32.49
2020/7/30,3286.82,3299.57,3312.45,3282.16,34.07
2020/7/31,3310.01,3280.8,3333.79,3261.61,35.38
2020/8/3,3367.97,3332.18,3368.1,3327.68,40.75
2020/8/4,3371.69,3376.44,3391.07,3352.5,44.23
2020/8/5,3377.56,3363.33,3383.64,3333.88,38.58
2020/8/6,3386.46,3380.76,3392.7,3334.33,41.53
2020/8/7,3354.04,3370.59,3374.13,3307.71,40.39
2020/8/10,3379.25,3341.53,3399.93,3335.04,38.14
2020/8/11,3340.29,3379.49,3409.06,3336.09,40.05
2020/8/12,3319.27,3327.49,3335.73,3263.27,37.83
2020/8/13,3320.73,3328.18,3338.15,3309.46,32.43
2020/8/14,3360.1,3315.67,3362.03,3302.74,30.6
2020/8/17,3438.8,3373.9,3450.9,3369.37,43.46
2020/8/18,3451.09,3441.93,3456.72,3432.64,38.07
2020/8/19,3408.13,3444.56,3454.46,3406.16,40.57
2020/8/20,3363.9,3385.96,3394.56,3352.78,33.56
2020/8/21,3380.68,3380.23,3393.92,3358,28.75
2020/8/24,3385.64,3391.11,3396.57,3368.03,26.62
2020/8/25,3373.58,3392.88,3408.87,3364.16,27.71
2020/8/26,3329.74,3371.81,3382.6,3320.14,29.45
2020/8/27,3350.11,3333.49,3351.83,3312.99,23.71
2020/8/28,3403.81,3346.29,3405.88,3339.65,27.13
2020/8/31,3395.68,3416.55,3442.74,3395.47,32.35
2020/9/1,3410.61,3389.74,3410.61,3381.71,24.7
2020/9/2,3404.8,3420.47,3421.4,3377.21,26.15
2020/9/3,3384.98,3404.03,3425.63,3374.26,25.53
2020/9/4,3355.37,3336.41,3360.11,3328.55,22.16
2020/9/7,3292.59,3349.92,3368.24,3285.63,26.06
2020/9/8,3316.42,3301.22,3324.39,3276.44,27.11
2020/9/9,3254.63,3281,3289.61,3238.56,35.15
2020/9/10,3234.82,3282.23,3285.47,3227.64,31.25
2020/9/11,3260.35,3225.78,3262.5,3220.54,22.17
2020/9/14,3278.81,3275.92,3283.53,3261.15,21.39
2020/9/15,3295.68,3277.13,3297.69,3263.75,19.77
2020/9/16,3283.92,3293.17,3302.46,3271.07,20.04
2020/9/17,3270.44,3277.32,3290.41,3248.5,20.29
2020/9/18,3338.09,3270.91,3338.32,3268.53,25.63
2020/9/21,3316.94,3348.9,3350.59,3313.07,21.65
2020/9/22,3274.3,3290.67,3320.23,3265.7,21.4
2020/9/23,3279.71,3278.84,3289.76,3264.89,16.92
2020/9/24,3223.18,3262.88,3265.35,3221.24,20.67
2020/9/25,3219.42,3234.37,3239.47,3208.03,16.48
2020/9/28,3217.53,3224.98,3238.18,3210.89,15.6
2020/9/29,3224.36,3231.85,3242.79,3219.79,15.13
2020/9/30,3218.05,3232.71,3244.91,3202.34,15.35
2020/10/9,3272.08,3262.61,3280.51,3260.19,18.83
2020/10/12,3358.47,3287.33,3359.15,3286.11,25.96
2020/10/13,3359.75,3353.12,3361.83,3334.5,20.49
2020/10/14,3340.78,3353.62,3353.62,3332.96,19.87
2020/10/15,3332.18,3342.92,3354.58,3330,19.1
2020/10/16,3336.36,3334.46,3348.95,3319.11,19.43
2020/10/19,3312.67,3351.1,3371.09,3307.84,21.23
2020/10/20,3328.1,3307.15,3328.1,3293.77,16.51
2020/10/21,3325.02,3332.15,3332.15,3304.17,17.76
2020/10/22,3312.5,3315.82,3320.88,3281.37,16.6
2020/10/23,3278,3308.16,3326.05,3276.62,17.42
2020/10/26,3251.12,3258.7,3264.45,3226.6,16.77
2020/10/27,3254.32,3240.74,3258.34,3235.54,14.91
2020/10/28,3269.24,3256.22,3275.87,3238.38,17.32
2020/10/29,3272.73,3235.76,3289.77,3231.12,18.47
2020/10/30,3224.53,3278.63,3279.86,3219.42,23.02
2020/11/2,3225.12,3228.72,3242.8,3209.91,22.68
2020/11/3,3271.07,3239.81,3278.38,3237.85,21.53
2020/11/4,3277.44,3273.43,3286.62,3254.11,18.85
2020/11/5,3320.13,3305.58,3320.41,3291.6,22.68
2020/11/6,3312.16,3326.46,3326.46,3292.15,23.49
2020/11/9,3373.73,3329.43,3380.82,3329.43,31.02
2020/11/10,3360.15,3387.62,3387.62,3346.17,27.87
2020/11/11,3342.2,3354.02,3365.84,3339.04,27.12
2020/11/12,3338.68,3344.46,3350.28,3329.49,21.65
2020/11/13,3310.1,3327.23,3327.23,3291.64,22.79
2020/11/16,3346.97,3325.62,3346.97,3313.65,27.96
2020/11/17,3339.9,3347.15,3347.7,3323.95,28.36
2020/11/18,3347.3,3337.33,3358.89,3333.99,28.75
2020/11/19,3363.09,3339.09,3367.33,3330.45,25.33
2020/11/20,3377.73,3359.6,3380.15,3356.31,26.13
2020/11/23,3414.49,3384.1,3431.65,3377.99,37.39
2020/11/24,3402.82,3407.41,3413.93,3396.24,30.1
2020/11/25,3362.33,3417.51,3423.49,3362.33,32.21
2020/11/26,3369.73,3360.06,3371.45,3344.28,25.59
2020/11/27,3408.31,3373.84,3408.31,3364.49,28.06
2020/11/30,3391.76,3418.16,3456.74,3391.76,38.5
2020/12/1,3451.94,3388.99,3457.64,3386.91,31.62
2020/12/2,3449.38,3453.52,3465.73,3435.87,31.28
2020/12/3,3442.14,3448.54,3452.16,3428.8,29.85
2020/12/4,3444.58,3436.73,3448.4,3417.05,25.63
2020/12/7,3416.6,3446.65,3449.58,3414.31,25.45
2020/12/8,3410.18,3417.69,3428.66,3403.03,22.69
2020/12/9,3371.96,3416.08,3422.54,3371.92,26.07
2020/12/10,3373.28,3365.73,3384.89,3357.75,24.73
2020/12/11,3347.19,3381.01,3383.18,3325.17,29.86
2020/12/14,3369.12,3349.53,3371.13,3338.63,23.98
2020/12/15,3367.23,3366.58,3373.56,3348.42,22.57
2020/12/16,3366.98,3371.26,3378.66,3359.17,22.08
2020/12/17,3404.87,3367.28,3406.15,3354.01,27.55
2020/12/18,3394.9,3400.49,3413.81,3382.75,28.1
2020/12/21,3420.57,3394.39,3423.61,3381.12,28.38
2020/12/22,3356.78,3410.97,3415.75,3353.86,32.3
2020/12/23,3382.32,3362.47,3394.21,3360.2,29.95
2020/12/24,3363.11,3382.19,3394.07,3354.02,27.5
2020/12/25,3396.56,3351.79,3397.01,3348.35,29.45
2020/12/28,3397.29,3396.36,3412.52,3383.65,31.62
2020/12/29,3379.04,3399.29,3407.09,3376.09,31.18
2020/12/30,3414.45,3375.01,3414.45,3374.42,29.1
2020/12/31,3473.07,3419.73,3474.92,3419.73,33.57
2021/1/4,3502.96,3474.68,3511.66,3457.21,38.08
2021/1/5,3528.68,3492.19,3528.68,3484.72,40.8
2021/1/6,3550.88,3530.91,3556.8,3513.13,37.02
2021/1/7,3576.2,3552.91,3576.2,3526.62,40.53
2021/1/8,3570.11,3577.69,3588.06,3544.89,34.56
2021/1/11,3531.5,3571.32,3597.7,3516.99,36.25
2021/1/12,3608.34,3518.01,3608.34,3517.47,32.34
2021/1/13,3598.65,3613.28,3622.35,3575.59,38.81
2021/1/14,3565.9,3584.93,3599.06,3559.6,34.77
2021/1/15,3566.38,3566.28,3589.27,3533.79,32.46
2021/1/18,3596.22,3554.8,3608.77,3544.26,30.17
2021/1/19,3566.38,3596.36,3603.15,3553.02,32.34
2021/1/20,3583.09,3564.12,3589.96,3556.44,27.23
2021/1/21,3621.26,3590.92,3636.24,3585.8,32.75
2021/1/22,3606.75,3616.54,3616.54,3585.03,32.45
2021/1/25,3624.24,3605.36,3637.1,3591.02,32.73
2021/1/26,3569.43,3610.97,3610.97,3564.74,27.81
2021/1/27,3573.34,3567.55,3578.8,3546.49,26.41
2021/1/28,3505.18,3534.67,3549.54,3496.88,27.09
2021/1/29,3483.07,3521.72,3531.6,3446.55,29.37
2021/2/1,3505.28,3477.17,3506.39,3469.88,27.76
2021/2/2,3533.68,3510.81,3535.5,3495.57,26.45
2021/2/3,3517.31,3531.15,3544.01,3508.51,29.74
2021/2/4,3501.86,3503.78,3524.72,3465.77,29.88
2021/2/5,3496.33,3509.49,3536.54,3492.96,29.01
2021/2/8,3532.45,3504.56,3542.21,3492.13,24.98
2021/2/9,3603.49,3539.77,3604.01,3528.68,25.38
2021/2/10,3655.09,3612.61,3662.77,3612.5,25.79
2021/2/18,3675.36,3721.09,3731.69,3663.66,34.03
2021/2/19,3696.17,3661.78,3699.65,3634.01,36.11
2021/2/22,3642.44,3707.19,3717.27,3642.44,48.88
2021/2/23,3636.36,3617.7,3672.15,3617.7,39.89
2021/2/24,3564.08,3638.94,3645.65,3531.59,36.22
2021/2/25,3585.05,3595.54,3608.56,3568.47,36.62
2021/2/26,3509.08,3514.56,3550.41,3500.7,33.33
2021/3/1,3551.4,3531.48,3552.57,3511.99,31.55
2021/3/2,3508.59,3566.85,3566.85,3485.36,33.98
2021/3/3,3576.9,3500.16,3577.62,3498.72,34.77
2021/3/4,3503.49,3546.64,3552.2,3487.38,39.36
2021/3/5,3501.99,3463.31,3523.57,3456.67,35.64
2021/3/8,3421.41,3524.98,3542.3,3421.22,38.7
2021/3/9,3359.29,3415.34,3429.15,3328.31,40.77
2021/3/10,3357.74,3389.84,3397.03,3354.82,29.97
2021/3/11,3436.83,3369.9,3436.83,3369.9,32.21
2021/3/12,3453.08,3447.2,3454.51,3417.24,35.8
2021/3/15,3419.95,3441.88,3457.49,3392.51,36.78
2021/3/16,3446.73,3424.65,3448.88,3406.17,31.67
2021/3/17,3445.55,3435.73,3454.06,3410.28,28.01
2021/3/18,3463.07,3449.64,3478.14,3449.38,28.44
2021/3/19,3404.66,3423.87,3439.52,3389.29,30.92
2021/3/22,3443.44,3406.12,3443.66,3404.23,31.26
2021/3/23,3411.51,3445.34,3445.42,3390.05,32.64
2021/3/24,3367.06,3394.13,3415.29,3362.18,31.74
2021/3/25,3363.59,3355.07,3382.23,3344.97,27.07
2021/3/26,3418.33,3373.32,3423.22,3373.32,27.46
2021/3/29,3435.3,3429.63,3449.83,3409.89,28.48
2021/3/30,3456.68,3432.53,3457.63,3423.32,28.54
2021/3/31,3441.91,3452.21,3452.21,3420.83,28.3
2021/4/1,3466.33,3444.81,3470.03,3438.83,27.52
2021/4/2,3484.39,3472.63,3487.59,3462.83,26.27
2021/4/6,3482.97,3491.63,3493.28,3471.76,23.47
2021/4/7,3479.63,3483.42,3483.42,3453.19,29.58
2021/4/8,3482.55,3467.49,3495.91,3459.32,33.18
2021/4/9,3450.68,3475.44,3475.45,3442.14,28.01
2021/4/12,3412.95,3445.97,3456.16,3403.9,30.96
2021/4/13,3396.47,3411.29,3425.39,3387.9,27.06
2021/4/14,3416.72,3397.02,3420.03,3392.98,23.32
2021/4/15,3398.99,3409.61,3409.61,3373.09,23.4
2021/4/16,3426.62,3407.19,3432.63,3394.13,25.86
2021/4/19,3477.55,3427.55,3479.01,3414.36,30.27
2021/4/20,3472.94,3467.15,3494.3,3463.46,28.53
2021/4/21,3472.93,3456.3,3481.25,3450.11,25.38
2021/4/22,3465.11,3482.83,3485.36,3456.32,25.11
2021/4/23,3474.17,3462.09,3482.36,3456.33,24.94
2021/4/26,3441.17,3484.11,3496.97,3438.61,27.6970784
2021/4/27,3442.61,3440.09,3443.85,3417.26,25.30324
2021/4/28,3457.07,3432.16,3457.07,3423.33,24.738112
2021/4/29,3474.9,3458.08,3477.95,3447.59,27.6631392
2021/4/30,3446.86,3468.3,3469.09,3426.9,31.2660352
2021/5/6,3441.28,3446.07,3471.24,3426.9,31.0424192
2021/5/7,3418.87,3446.41,3457.89,3416.98,35.3785376
2021/5/10,3427.99,3423.59,3429.71,3401.93,37.417088
2021/5/11,3441.85,3406.6,3448.1,3384.7,35.0934112
2021/5/12,3462.75,3429.75,3466.35,3428.39,31.1444544
2021/5/13,3429.54,3432.14,3448.02,3418.38,31.9325312
2021/5/14,3490.38,3436.09,3490.64,3422.56,33.6982304
2021/5/17,3517.62,3490.41,3530.51,3490.14,32.2135968
2021/5/18,3529.01,3520.65,3529.01,3510.86,27.1308544
2021/5/19,3510.96,3521.11,3521.11,3503.82,27.832112
2021/5/20,3506.94,3500.88,3517.74,3486.13,32.6009344
2021/5/21,3486.56,3510.84,3518.38,3479.72,28.3826272
2021/5/24,3497.28,3486.27,3498.24,3469.99,28.9509248
2021/5/25,3581.34,3502.54,3584.5,3502.54,34.124112
2021/5/26,3593.36,3586.84,3603.49,3585.41,34.1980288
2021/5/27,3608.85,3585.73,3626.2,3579.26,30.9551488
2021/5/28,3600.78,3610.77,3622.18,3582.36,34.9208832
2021/5/31,3615.48,3600.07,3615.66,3580.72,33.1523776
2021/6/1,3624.71,3608.6,3626.07,3581.91,35.2811424
2021/6/2,3597.14,3626.33,3629.29,3584.75,34.8558432
2021/6/3,3584.21,3595.42,3618.47,3584.21,35.4233024
2021/6/4,3591.84,3565.47,3618.8,3561.89,33.0893024
2021/6/7,3599.54,3597.14,3600.2,3581.9,30.3718688
2021/6/8,3580.11,3598.75,3621.52,3563.25,30.4491456
